IPTV,#genre#
陕西新闻资讯,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226357/1.m3u8
陕西都市青春,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226358/1.m3u8
陕西生活频道,http://[2409:8087:7001:20:3::6]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226359/1.m3u8
陕西影视频道,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226360/1.m3u8
陕西公共频道,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226361/1.m3u8
陕西体育休闲,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226363/1.m3u8
陕西西部电影,http://[2409:8087:7001:20:3::9]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226364/1.m3u8
西安新闻综合,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226366/1.m3u8
西安都市频道,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226367/1.m3u8
西安商务资讯,http://[2409:8087:7001:20:3::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226368/1.m3u8
西安影视频道,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226369/1.m3u8
西安丝路频道,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226370/1.m3u8
西安教育频道,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226371/index.m3u8

求索系列,#genre#
求索记录,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000002000032052/index.m3u8?channel-id=wasusyt&Contentid=6000000002000032052&livemode=1&stbId=3
求索动物,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000002000010046/index.m3u8?channel-id=wasusyt&Contentid=6000000002000010046&livemode=1&stbId=3
求索科学,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000002000032344/index.m3u8?channel-id=wasusyt&Contentid=6000000002000032344&livemode=1&stbId=3
求索生活,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000002000003382/index.m3u8?channel-id=wasusyt&Contentid=6000000002000003382&livemode=1&stbId=3

NewTV系列,#genre#
超级综艺,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226009/index.m3u8
超级体育,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
超级电影,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
超级电视剧,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
武博世界,http://[2409:8087:2001:20:2800:0:df6e:eb19]:80/wh7f454c46tw2554338791_49940138/ott.mobaibox.com/PLTV/3/224/3221227533/index.m3u8
中国功夫,http://[2409:8087:2001:20:2800:0:df6e:eb19]:80/wh7f454c46tw1934355864_2070028581/ott.mobaibox.com/PLTV/3/224/3221227530/index.m3u8
军旅剧场,http://[2409:8087:2001:20:2800:0:df6e:eb06]:80/wh7f454c46tw1807611386_-262631246/ott.mobaibox.com/PLTV/3/224/3221227603/index.m3u8
炫舞未来,http://[2409:8087:2001:20:2800:0:df6e:eb09]:80/wh7f454c46tw2582593423_1721070986/ott.mobaibox.com/PLTV/3/224/3221227475/index.m3u8
潮妈辣婆,http://[2409:8087:2001:20:2800:0:df6e:eb19]:80/wh7f454c46tw1705588260_46164741/ott.mobaibox.com/PLTV/3/224/3221227527/index.m3u8
精品体育,http://[2409:8087:2001:20:2800:0:df6e:eb1b]:80/wh7f454c46tw2797725038_-2054878207/ott.mobaibox.com/PLTV/3/224/3221227615/index.m3u8
精品纪录,http://[2409:8087:2001:20:2800:0:df6e:eb1a]:80/wh7f454c46tw2837435881_530071425/ott.mobaibox.com/PLTV/3/224/3221227547/index.m3u8
家庭剧场,http://[2409:8087:2001:20:2800:0:df6e:eb06]:80/wh7f454c46tw3441504651_1879058580/ott.mobaibox.com/PLTV/3/224/3221227600/index.m3u8
精品大剧,http://[2409:8087:2001:20:2800:0:df6e:eb1a]:80/wh7f454c46tw2817459161_-1430429466/ott.mobaibox.com/PLTV/3/224/3221227618/index.m3u8
军事评论,http://[2409:8087:2001:20:2800:0:df6e:eb18]:80/wh7f454c46tw3373254713_-1111569189/ott.mobaibox.com/PLTV/3/224/3221227544/index.m3u8
明星大片,http://[2409:8087:2001:20:2800:0:df6e:eb18]:80/wh7f454c46tw2856695654_946966165/ott.mobaibox.com/PLTV/3/224/3221227594/index.m3u8
东北热剧,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
欢乐剧场,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8

赛事直播,#genre#
Bestv导视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001162/index.m3u8
Bestv赛事1,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001151/index.m3u8
Bestv赛事2,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001359/index.m3u8
Bestv赛事3,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001388/index.m3u8
Bestv赛事4,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001149/index.m3u8
Bestv赛事5,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001152/index.m3u8
Bestv赛事6,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001153/index.m3u8
Bestv赛事7,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001154/index.m3u8

购物频道,#genre#
东方购物1,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001040/index.m3u8
东方购物2,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001039/index.m3u8
央广购物,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001420/index.m3u8
优购物,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001440/index.m3u8
好享购物,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001132/index.m3u8
聚鲨精选,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001138/index.m3u8
家家购物,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001163/index.m3u8
家有购物,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001244/index.m3u8
快乐购,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001368/index.m3u8

其他,#genre#
CCTV-1,https://cntv.sbs/live?auth=230612&id=cctv1
CCTV-2,https://cntv.sbs/live?auth=230612&id=cctv2
CCTV-3,https://cntv.sbs/live?auth=230612&id=cctv3
CCTV-4,https://cntv.sbs/live?auth=230612&id=cctv4
CCTV-5,https://cntv.sbs/live?auth=230612&id=cctv5
CCTV-5+,https://cntv.sbs/live?auth=230612&id=cctv5p
CCTV-6,https://cntv.sbs/live?auth=230612&id=cctv6
CCTV-7,https://cntv.sbs/live?auth=230612&id=cctv7
CCTV-8,https://cntv.sbs/live?auth=230612&id=cctv8
CCTV-9,https://cntv.sbs/live?auth=230612&id=cctv9
CCTV-10,https://cntv.sbs/live?auth=230612&id=cctv10
CCTV-11,https://cntv.sbs/live?auth=230612&id=cctv11
CCTV-12,https://cntv.sbs/live?auth=230612&id=cctv12
CCTV-13,https://cntv.sbs/live?auth=230612&id=cctv13
CCTV-14,https://cntv.sbs/live?auth=230612&id=cctv14
CCTV-15,https://cntv.sbs/live?auth=230612&id=cctv15
CCTV-16,https://cntv.sbs/live?auth=230612&id=cctv16
CCTV-16 4K,https://cntv.sbs/live?auth=230612&id=cctv164k
CCTV-17,https://cntv.sbs/live?auth=230612&id=cctv17
CCTV-4K,https://cntv.sbs/live?auth=230612&id=cctv4k
CGTN,https://cntv.sbs/live?auth=230612&id=cgtn
北京卫视,https://cntv.sbs/live?auth=230612&id=bjws
东方卫视,https://cntv.sbs/live?auth=230612&id=dfws
天津卫视,https://cntv.sbs/live?auth=230612&id=tjws
重庆卫视,https://cntv.sbs/live?auth=230612&id=cqws
黑龙江卫视,https://cntv.sbs/live?auth=230612&id=hljws
吉林卫视,https://cntv.sbs/live?auth=230612&id=jlws
辽宁卫视,https://cntv.sbs/live?auth=230612&id=lnws
内蒙古卫视,https://cntv.sbs/live?auth=230612&id=nmws
宁夏卫视,https://cntv.sbs/live?auth=230612&id=nxws
甘肃卫视,https://cntv.sbs/live?auth=230612&id=gsws
青海卫视,https://cntv.sbs/live?auth=230612&id=qhws
陕西卫视,https://cntv.sbs/live?auth=230612&id=sxws
河北卫视,https://cntv.sbs/live?auth=230612&id=hbws
山西卫视,https://cntv.sbs/live?auth=230612&id=sxiws
山东卫视,https://cntv.sbs/live?auth=230612&id=sdws
安徽卫视,https://cntv.sbs/live?auth=230612&id=ahws
河南卫视,https://cntv.sbs/live?auth=230612&id=hnws
湖北卫视,https://cntv.sbs/live?auth=230612&id=hubws
湖南卫视,https://cntv.sbs/live?auth=230612&id=hunws
江西卫视,https://cntv.sbs/live?auth=230612&id=jxws
江苏卫视,https://cntv.sbs/live?auth=230612&id=jsws
浙江卫视,https://cntv.sbs/live?auth=230612&id=zjws
东南卫视,https://cntv.sbs/live?auth=230612&id=dnws
厦门卫视,https://cntv.sbs/live?auth=230612&id=xmws
广东卫视,https://cntv.sbs/live?auth=230612&id=gdws
深圳卫视,https://cntv.sbs/live?auth=230612&id=szws
广西卫视,https://cntv.sbs/live?auth=230612&id=gxws
云南卫视,https://cntv.sbs/live?auth=230612&id=ynws
贵州卫视,https://cntv.sbs/live?auth=230612&id=gzws
四川卫视,https://cntv.sbs/live?auth=230612&id=scws
康巴卫视,https://cntv.sbs/live?auth=230612&id=kbws
新疆卫视,https://cntv.sbs/live?auth=230612&id=xjws
兵团卫视,https://cntv.sbs/live?auth=230612&id=btws
西藏卫视,https://cntv.sbs/live?auth=230612&id=xzws
海南卫视,https://cntv.sbs/live?auth=230612&id=hinws
三沙卫视,https://cntv.sbs/live?auth=230612&id=ssws
北京纪实科教,https://cntv.sbs/live?auth=230612&id=bjjskj
五星体育,https://cntv.sbs/live?auth=230612&id=wxty
东方财经,https://cntv.sbs/live?auth=230612&id=dfcj
第一财经,https://cntv.sbs/live?auth=230612&id=dycj
哈哈炫动,https://cntv.sbs/live?auth=230612&id=hhxd
法治天地,https://cntv.sbs/live?auth=230612&id=fztd
欢笑剧场4K,https://cntv.sbs/live?auth=230612&id=hxjc
都市剧场,https://cntv.sbs/live?auth=230612&id=dsjc
七彩戏剧,https://cntv.sbs/live?auth=230612&id=qcxj
动漫秀场,https://cntv.sbs/live?auth=230612&id=dmxc
劲爆体育,https://cntv.sbs/live?auth=230612&id=jbty
新视觉,https://cntv.sbs/live?auth=230612&id=xsj
游戏风云,https://cntv.sbs/live?auth=230612&id=yxfy
生活时尚,https://cntv.sbs/live?auth=230612&id=shss
金色学堂,https://cntv.sbs/live?auth=230612&id=jspd
乐游,https://cntv.sbs/live?auth=230612&id=qjs
魅力足球,https://cntv.sbs/live?auth=230612&id=mlzq
上海教育,https://cntv.sbs/live?auth=230612&id=shjy
茶频道,https://cntv.sbs/live?auth=230612&id=cpd
快乐垂钓,https://cntv.sbs/live?auth=230612&id=klcd
金鹰纪实,https://cntv.sbs/live?auth=230612&id=jyjs
金鹰卡通,https://cntv.sbs/live?auth=230612&id=jykt
嘉佳卡通,https://cntv.sbs/live?auth=230612&id=jjkt
财富天下,https://cntv.sbs/live?auth=230612&id=cftx
CETV1,https://cntv.sbs/live?auth=230612&id=cetv1
CETV2,https://cntv.sbs/live?auth=230612&id=cetv2
CETV4,https://cntv.sbs/live?auth=230612&id=cetv4
华语影院,https://cntv.sbs/live?auth=230612&id=hyyy
中国天气,https://cntv.sbs/live?auth=230612&id=zgtq
莲花卫视,https://cntv.sbs/lhws?auth=230612
凤凰香港,https://cntv.sbs/fs?id=fhhk&auth=230612
日·NHK,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index_4M.m3u8
日·QVC,http://cdn-live1.qvc.jp/iPhone/800/800.m3u8
韩·BBS佛教,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1403706733.m3u8
韩·EBS-1,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/groundwavetablet500k.m3u8
韩·EBS-1,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/playlist.m3u8
韩·EBS-1,http://ebsonairios.ebs.co.kr/plus1tablet500k/tablet500k/plus1tablet500k.index.m3u8
韩·EBS-2,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8
韩·EBS-2,http://ebsonairios.ebs.co.kr/plus2tablet500k/tablet500k/plus2tablet500k.index.m3u8
韩·EBS少儿,http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/chunklist_w1965791004.m3u8
韩·KBC,http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
韩·KCTV,http://119.77.96.184:1935/chn21/chn21/chunklist_w252131137.m3u8
韩·MTN,http://183.110.27.87/mtnlive/_definst_/720/chunklist.m3u8
韩·SBS,http://1.245.74.5:1935/live/tv/.m3u8
韩·阿里郎,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
韩·阿里郎WORLD,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch/master.m3u8
韩·职业,http://live.worktv.or.kr:1935/live/wowtvlive1.sdp/playlist.m3u8
CGTN,http://live.cgtn.com/1000/prog_index.m3u8
CGTN阿语,http://livear.cgtn.com/1000a/prog_index.m3u8
CGTN西语,http://livees.cgtn.com/1000e/prog_index.m3u8
CGTN俄语,http://liveru.cgtn.com/1000r/prog_index.m3u8
CGTN纪实,https://livedoc.cgtn.com/500d/prog_index.m3u8
Channel News Asia,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
Channel News Asia『蓝光』,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
CNA(1080p)[480*270],https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index.m3u8
NDTV 24X7[640*480],https://ndtv24x7elemarchana.akamaized.net/hls/live/2003678/ndtv24x7/ndtv24x7master.m3u8
THAIPBS-3,http://thaipbs-live.cdn.byteark.com/live/playlist_480p/index.m3u8
VB,http://live.tv2bornholm.dk/stream/live/chunklist.m3u8
ZEEALWAN50,http://ghaasiflu.online/Dijlah/tracks-v1a1/mono.m3u8
半·新闻,http://live-hls-web-aja.getaj.net/AJA/02.m3u8
俄·IGITV蓝光,http://hls-igi.cdnvideo.ru/igi/igi_hq/playlist.m3u8
俄·RBC(Opt-1)[996*560],http://92.50.128.180/utv/1358/index.m3u8
俄·音乐TROSoyuz,http://live2.mediacdn.ru/sr1/tro/playlist.m3u8
法·24台,http://tv.balkanweb.com/news24/livestream/playlist.m3u8
法·24台,http://tv.balkanweb.com:8081/news24/livestream/chunks.m3u8
法·时尚,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8
法·时尚,http://lb.streaming.sk/fashiontv/stream/chunklist_w1906011378.m3u8
美·NASA Public Channel,https://ntv1.akamaized.net/hls/live/2014075/NASA-NTV1-HLS/master_2000.m3u8
美·NASA Public Channel,https://ntv2.akamaized.net/hls/live/2013923/NASA-NTV2-HLS/master_2000.m3u8
美·红牛运动,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_1660.m3u8
美·红牛运动,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_928.m3u8
泰·THAIPBS,http://thaipbs-live.cdn.byteark.com/live-en/playlist_720p/index.m3u8
泰·公共三台,http://thaipbs-live.cdn.byteark.com/live/playlist_1080p/index.m3u8
乌·100ws,http://85.238.112.40:8810/hls_sec/239.33.16.32-.m3u8
乌·M2音乐,http://live.m2.tv/hls3/stream.m3u8
西·加利西亚欧洲体育电视台,http://europa-crtvg.flumotion.com/playlist.m3u8
希·FoxTV,http://live.streams.ovh:1935/foxtv/foxtv/playlist.m3u8
新加坡,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
越·HBTV,http://hoabinhtvlive.746b3ddb.cdnviet.com/hoabinhtv/playlist.m3u8
TVB J2,https://j3.lhlh.app/mv.m3u8?checkedby:iptvcat.com
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
TVBS新闻,http://38.64.72.148:80/hls/modn/list/4006/chunklist1.m3u8
TVBS新闻,http://38.64.72.148/hls/modn/list/4006/chunklist0.m3u8
民视新闻HD,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8?zgangd
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8
ABC新闻,http://cms-wowza.lunabyte.io/wbrz-live-1/_definst_/smil:wbrz-live.smil/chunklist_b1300000.m3u8
NewsmaxTV,http://nmxlive.akamaized.net/hls/live/529965/Live_1/index.m3u8
PBSAmerica,https://pbs-samsunguk.amagi.tv/playlist.m3u8
moviesphere,https://moviesphere-samsung-samsungus.amagi.tv/playlist.m3u8
AlarabyTV,https://alaraby.cdn.octivid.com/alaraby/smil:alaraby.stream.smil/playlist.m3u8
ComedyChannel,https://uksono1-samsunguk.amagi.tv/playlist.m3u8
EdgeSport,https://edgesport-samsunguk.amagi.tv/playlist.m3u8
CanadaOne,http://cdn8.live247stream.com/canadaone/tv/playlist.m3u8
CA,https://rcavlive.akamaized.net/hls/live/704025/xcanrdi/master.m3u8
InsightTV,https://insighttv-samsung-canada.amagi.tv/playlist.m3u8
Inwonder,https://inwonder-samsung-canada.amagi.tv/playlist.m3u8
Astrakhan24(Opt-2),http://streaming.astrakhan.ru/astrakhan24/index.m3u8
UgraTV,http://live.ugratv.cdnvideo.ru/ugratv/smil:ugrastream1.smil/playlist.m3u8
Самара,http://live.guberniatv.cdnvideo.ru/guberniatv/guberniatv.sdp/playlist.m3u8
UniverTV,http://cdn.universmotri.ru/live/hq.sdp/chunklist_w1792531.m3u8
Comedy,http://51.210.199.27/hls/stream.m3u8
Documentary,http://51.210.199.23/hls/stream.m3u8
Family,http://51.210.199.19/hls/stream.m3u8
Iranian,http://51.210.199.22/hls/stream.m3u8
Music,http://51.210.199.24/hls/stream.m3u8
Nostalgia,http://51.210.199.20/hls/stream.m3u8
韩国-Arirang,http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
韩国-Arirang,http://amdlive-ch03.ctnd.com.edgesuite.net/arirang_3ch/smil:arirang_3ch.smil/chunklist_b1728000_sleng.m3u8
韩国-EBS1,http://ebsonairios.ebs.co.kr/groundwavefamilypc/familypc1m/playlist.m3u8
韩国-EBS2,http://ebsonairios.ebs.co.kr/ebs2familypc/familypc1m/playlist.m3u8
韩国-EBSe,http://ebsonairios.ebs.co.kr/plus3familypc/familypc1m/playlist.m3u8
韩国-KCTV,http://119.77.96.184:1935/chn05/chn05/chunklist_w1306745753.m3u8
韩国-MBC综合频道,http://vod.mpmbc.co.kr:1935/live/encoder-tv/playlist.m3u8
韩国-NBS Korea Agricultural Broadc,https://media.joycorp.co.kr:4443/live/live_720p/playlist.m3u8
日本购物1,http://stream1.shopch.jp/HLS/out1/prog_index.m3u8
越南-VBSTV,http://uni6rtmp.tulix.tv:1935/vbstv/vbsabr.smil/playlist.m3u8
印尼-TVRISports,http://wpc.d1627.nucdn.net/80D1627/o-tvri/Content/HLS/Live/Channel(TVRI4)/Stream(03)/index.m3u8
印尼-TVRIKanal3,http://wpc.d1627.nucdn.net/80D1627/o-tvri/Content/HLS/Live/Channel(TVRI3)/Stream(03)/index.m3u8
印尼-METROTV,http://edge.metrotvnews.com:1935/live-edge/smil:metro.smil/playlist.m3u8
伊朗-PBCTapeshTV,http://iptv.tapesh.tv/tapesh/playlist.m3u8
伊拉克-SharqiyaNews,http://ns8.indexforce.com:1935/alsharqiyalive/mystream/playlist.m3u8
日本Shop Channel,https://stream3.shopch.jp/HLS/master.m3u8
日本UN WeTV,https://cdnapi.kaltura.com/p/2503451/sp/250345100/playManifest/entryId/1_gb6tjmle/protocol/https/format/applehttp/a.m3u8
J2台,https://p2.weizan.cn/1646497941/269664979080385265/live.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港佛陀,http://js1.amtb.cn/liveedge/_definst_/livetv/chunklist.m3u8
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8
长城精品,http://38.64.72.148:80/hls/modn/list/4008/chunklist0.m3u8
长城精品,http://38.64.72.148:80/hls/modn/list/4008/chunklist1.m3u8
金砖中文,http://brics.bonus-tv.ru/cdn/brics/chinese/tracks-v1a1/index.m3u8
儒释道经,https://live.ciguang.tv/live/hdtv.m3u8?auth_key=5216465889-0-0-701a98b03302233fc07fa2ee9e85d39b
